gbifID,scientificName,decimalLatitude,decimalLongitude,elevation,depth,present
None,None,30.66729738249527,-75.50223693703786,29,64,0
None,None,-27.074835730869466,36.467941655128804,69,54,0
None,None,17.938755520938663,-38.63894083100327,71,89,0
None,None,37.98023769303484,-0.5094493746370963,422,50,0
None,None,31.867328811573913,-0.7528728348079172,0,96,0
None,None,-0.1703546410416353,67.56097194250448,109,88,0
None,None,-0.8569915314714548,-9.493799624367178,3,4,0
None,None,45.87196346913278,-109.40152067886201,489,18,0
None,None,8.274282849879707,3.440673361618814,384,22,0
None,None,7.364484397948104,98.68450002808505,149,20,0
None,None,-47.69861983934871,-0.05537395788096556,215,12,0
None,None,18.679470987997238,37.79308168552409,333,100,0
None,None,19.74594212149743,-2.626940560779804,17,97,0
None,None,-34.2980584692851,92.44948590444827,257,84,0
None,None,0,-34.41315627874101,163,7,0
None,None,6.444482546102892,-44.191343832810084,456,9,0
None,None,-34.503361809571565,-1.1610711336887158,474,93,0
None,None,-1.4633067838881577,13.477799389946712,448,67,0
None,None,25.351276700131077,41.5134019949665,346,96,0
None,None,28.932741395602875,-33.81031592116653,210,94,0
None,None,40.137370171682925,-39.322381880733104,466,44,0
None,None,42.40931597632741,14.5792691775153,132,21,0
None,None,-0.7191343289562879,1.4847272702045815,40,41,0
None,None,-13.215145791478054,-110.65029927090437,303,29,0
None,None,-50.56899809334867,-2.206760809635366,396,16,0
None,None,20.335617534533164,-97.03738860017307,484,47,0
None,None,-18.193270060539326,-9.909252139984575,362,3,0
None,None,-0.11148276924417416,23.28248267971376,218,96,0
None,None,41.466446824642745,79.99398686563818,73,17,0
None,None,-17.4836683941904,-123.62322846181853,200,92,0
None,None,-15.28366516340607,-43.8598933369295,99,85,0
None,None,-6.963332786755971,98.32213318365542,222,80,0
None,None,1.8712052674604245,63.60314861262894,270,77,0
None,None,-6.686414946044135,-141.1252118132283,19,60,0
None,None,68.67560619976237,6.25937105735452,179,37,0
None,None,1.5158734942148742,-31.344477813684485,409,99,0
None,None,-1.0882126966176948,128.83407142993872,293,34,0
None,None,0.08015662436452724,141.93505819477897,235,4,0
None,None,-18.692032403608394,-45.663394012490684,399,65,0
None,None,39.97127859152722,-20.458798156942997,26,96,0
None,None,-7.276791470484389,33.12298186335286,478,66,0
None,None,11.622193544733578,-50.73687800318105,466,24,0
None,None,8.207487748990369,-4.589044058036076,400,46,0
None,None,28.151344278288704,12.190728446598547,377,45,0
None,None,45.802914220384146,113.7158480606681,32,36,0
None,None,11.270894248878614,7.648953769283155,232,62,0
None,None,-27.147983835741385,6.060869434249956,39,9,0
None,None,-5.903581009743812,12.85620032324211,239,1,0
None,None,-15.293838344717608,39.16057370155215,448,51,0
None,None,-54.188481745711364,42.29783936784115,152,80,0
None,None,25.480315353061965,-5.804109763407475,278,76,0
None,None,-25.862634128005194,10.904551164977613,182,19,0
None,None,-20.650041125306004,25.310359611847318,493,79,0
None,None,-51.876058146581705,98.76323357098488,462,16,0
None,None,14.040533136778583,36.68749803689739,213,89,0
None,None,50.66906700373692,12.08903958663877,2,4,0
None,None,-16.711832412624325,-43.71243959286612,279,60,0
None,None,0.45615051228413867,-14.099975842454798,355,17,0
None,None,-32.17113492378193,-102.94595580461389,417,51,0
None,None,-23.590700171105123,-77.33285043839405,130,89,0
None,None,23.25616757897067,-15.43307468011228,140,12,0
None,None,-9.455733066317688,-66.00517638968101,476,91,0
None,None,14.302672908930907,-75.38578029967904,158,33,0
None,None,-3.645111629653591,-22.863206984540188,187,86,0
None,None,-9.976092528720557,-102.03826607241929,100,29,0
None,None,-17.131502663499752,41.36073194687624,226,52,0
None,None,-31.548207087965274,0.30147473049341017,31,3,0
None,None,-6.434502711376998,-20.995306116431053,194,81,0
None,None,-40.43449854223047,-63.33726104693399,294,65,0
None,None,-1.8866634022753226,27.42355628135641,274,77,0
None,None,13.194460304816703,-68.83888086480106,147,84,0
None,None,-12.429526065029695,73.5365098672632,311,47,0
None,None,26.88056723697574,3.9644477174473685,239,36,0
None,None,8.234777492367506,155.95744363335513,305,14,0
None,None,50.59177957011189,-10.561613158904214,242,69,0
None,None,-7.6070573297347535,89.51398467816834,352,39,0
None,None,-41.27157767561467,-3.1374513012445555,393,36,0
None,None,23.50180635630946,16.018301661089726,21,17,0
None,None,-10.016395960267536,-20.32874512754389,323,95,0
None,None,26.529935394329545,-40.30392296377703,493,83,0
None,None,-0.6206638978545548,149.3332442849464,478,74,0
None,None,-23.698659605308613,-29.729860529794745,199,82,0
None,None,41.26784872289337,-9.92649103821425,29,99,0
None,None,2.0648605908246407,-27.52212093300469,277,43,0
None,None,-24.307597732721405,-22.213484689199714,170,17,0
None,None,6.6003754964331005,49.82227109838274,203,3,0
None,None,-71.76735886703023,1.6615306742326714,380,26,0
None,None,61.97423459881995,57.174708656259334,0,41,0
None,None,-9.012296242071928,-15.027153359047508,493,71,0
None,None,-10.609307271950085,-70.65842638437157,360,25,0
None,None,-3.2655906316788537,-4.801460427916742,379,96,0
None,None,-11.778656289135077,-40.21339828300621,206,84,0
None,None,35.83302282818678,12.848848294970663,45,43,0
None,None,5.64319739513164,-68.6917665429095,202,59,0
None,None,-24.561406697530895,8.440766469995133,497,74,0
None,None,-12.567180001681956,11.631789748050378,227,35,0
None,None,-70.41055242562702,2.5149851001738903,434,40,0
None,None,-15.23177875278573,-13.211230841300836,18,18,0
None,None,-7.932209111613546,0.8977664348701264,74,23,0
None,None,-10.474556487199346,0.23796609815815137,350,59,0
None,None,-73.24975220415958,5.508031174761758,210,60,0
None,None,-22.535945235109327,-96.8465255761019,97,80,0
None,None,-35.64283005627508,-151.66846606562913,454,90,0
None,None,16.2517919408892,-2.1183694039130514,226,55,0
None,None,-4.368211483389175,95.77890751824442,290,53,0
None,None,-6.570539406045765,87.76926871004662,34,20,0
None,None,15.327790519217798,1.6526908894176424,293,2,0
None,None,-47.00402455199564,-12.418960285878386,371,68,0
None,None,-35.686499765723426,-79.39560213773495,3,96,0
None,None,6.485321714744742,-20.670206667232257,478,52,0
None,None,-0.257197064511067,-54.050471553343215,361,56,0
None,None,6.087856285162152,-75.23110932025526,474,89,0
None,None,73.86359240721515,-99.64430630058621,285,68,0
None,None,8.822032746177296,8.526862940612775,96,75,0
None,None,66.86971075131547,-83.8404556622099,136,91,0
None,None,5.424312682314552,-69.24878640604189,312,21,0
None,None,9.795138987482769,-80.61809052185168,134,70,0
None,None,-44.47855241677818,40.487395352627594,24,64,0
None,None,1.4931216096028948,114.17947475849053,347,74,0
None,None,-31.406297353766465,-8.26563878111921,51,89,0
None,None,14.722538375636347,-26.80493549526683,111,6,0
None,None,21.635940260333552,80.93044912940286,450,70,0
None,None,-26.64133418303717,24.13651764281626,286,28,0
None,None,-74.60691065752286,-48.427991926480765,127,12,0
None,None,-47.16306925032992,-69.8490008047896,323,50,0
None,None,13.30107559574245,-44.97639151154384,482,99,0
None,None,-3.3315863423019048,6.898293464154961,230,36,0
None,None,4.3160763381584815,-81.72755773881565,97,80,0
None,None,-35.74365622554304,-45.86386758237404,264,44,0
None,None,-0.986404693513067,11.209314111153844,325,98,0
None,None,-1.9548381168210853,0.039977305757515305,446,100,0
None,None,10.406626618742042,30.92201704246398,285,45,0
None,None,-0.15423005426772124,-117.73824527060029,372,54,0
None,None,33.949237193465876,-32.69264358560754,238,80,0
None,None,-19.74927713563966,4.302571538557195,259,1,0
None,None,8.515034423883485,-24.54982358811895,306,27,0
None,None,26.946885531224183,108.26330207727388,156,28,0
None,None,38.56568755991477,47.3203162101143,286,22,0
None,None,25.194225985621983,13.934817166109145,16,60,0
None,None,24.548955456594808,2.237823121446195,497,47,0
None,None,-10.610965791236167,38.72936042364275,113,36,0
None,None,-27.16476673543386,24.87979807022599,311,7,0
None,None,-43.04966903632916,-72.20000876819772,232,39,0
None,None,-0.47741122970313665,0.29322664296493567,21,4,0
None,None,2.9652584595920533,19.52767273345992,398,50,0
None,None,-14.922279691109255,30.143043071837003,369,25,0
None,None,54.47995228519219,2.5365332124861744,131,20,0
None,None,-16.55381376427272,-26.54838983335643,192,16,0
None,None,-3.7538039287615783,-63.62668072014908,328,94,0
None,None,46.87114148971274,-8.671984050403688,20,64,0
None,None,-31.648204680696686,12.31607126763766,29,94,0
None,None,-1.0680099541340002,-11.57902162787952,390,2,0
None,None,-4.126330837572797,99.95708926932237,291,57,0
None,None,26.794430007546634,69.14384866551967,88,29,0
None,None,28.396027527702902,50.28700632930216,214,75,0
None,None,-6.9862379327189865,-2.0061348291779115,259,82,0
None,None,-1.8050903418671875,-27.851780467058823,179,97,0
None,None,-3.328014344723478,4.020839927283777,413,40,0
None,None,-43.53723580534922,150.26060777028292,436,95,0
None,None,58.33727050319096,51.11001490009869,414,41,0
None,None,60.44099012114435,15.54300261573388,354,27,0
None,None,-0.6184857371253886,106.68386326588498,373,6,0
None,None,41.54440616230151,0.141327305265249,23,75,0
None,None,12.736006003802467,-64.58666259251272,189,41,0
None,None,-6.7843613589796785,-26.316083140326974,380,6,0
None,None,12.534980795014928,-80.04897548111097,275,93,0
None,None,1.7140618504913858,-2.5476619923052235,163,39,0
None,None,-70.51865815011107,-29.787764566192585,260,81,0
None,None,-12.706468035187488,-52.67636252262359,129,16,0
None,None,1.351667770380713,87.77169445634468,422,12,0
None,None,1.418394946526294,1.3669898992677258,393,87,0
None,None,-22.66982620110232,-56.48809916251961,164,99,0
None,None,-27.23092395682978,-59.36915409449503,349,24,0
None,None,3.997885620482914,145.33554541572684,24,36,0
None,None,-10.239025727817243,-16.379803149093515,300,3,0
None,None,77.82791660097936,3.649686248331316,211,67,0
None,None,32.00892355856329,150.20668221104933,8,99,0
None,None,6.819863750259981,66.48491211896828,422,0,0
None,None,-20.14616138093854,14.420950814694269,311,34,0
None,None,39.836386721801546,-80.91099263399057,370,64,0
None,None,-58.92784113755814,-76.2178917037143,457,14,0
None,None,-26.34681822227655,1.224734867780246,233,58,0
None,None,14.165914795197505,-115.0134662791059,310,15,0
None,None,0.6598590610317496,-30.800530657653056,438,9,0
None,None,17.608592690589052,10.616439371311792,304,52,0
None,None,-34.27613071007973,-93.11202295026477,415,15,0
None,None,33.39625150204931,106.37154930821725,111,98,0
None,None,-7.549111685414793,-122.29055536198484,42,25,0
None,None,16.743437597532306,-7.472488698576473,115,56,0
None,None,19.941818314624165,5.2214967473831315,79,71,0
None,None,40.146081441897174,-3.6958859109038658,470,23,0
None,None,35.2215447152676,0.6423449083326913,352,39,0
None,None,43.29355454150887,-20.853373517570677,70,53,0
None,None,-16.18796942384828,29.29519987112657,431,78,0
None,None,-8.550158329811236,-83.847255428856,347,42,0
None,None,-61.83609187688181,83.895688026806,68,30,0
None,None,11.903020545478805,34.02182992050397,442,92,0
None,None,-2.787915591090353,-1.6444417616839093,432,90,0
None,None,1.683031965991773,-59.19184212008677,271,53,0
None,None,42.17837483631589,87.74540982694128,273,91,0
None,None,-9.975063876055124,-72.69993127431911,199,5,0
None,None,53.438855010187176,86.69109519143156,392,12,0
None,None,27.330098716397533,-106.1963020639431,497,18,0
None,None,-81.79837653737967,-61.357135757641494,225,11,0
None,None,-33.95500084529578,-17.685825465598278,233,32,0
None,None,-3.5317575970603756,-37.25541537474536,184,40,0
None,None,2.854095620419397,-27.799175126251956,148,74,0
None,None,1.0932547828552148,-54.00081779796443,459,89,0
None,None,-14.311498690697913,-9.45302548244184,208,47,0
None,None,-21.206795174298627,-16.71564849795387,72,64,0
None,None,49.12031056182289,-86.43030235764446,372,40,0
None,None,-1.028492964400304,-61.12187394678654,133,89,0
None,None,-74.18491939963623,-56.14753452050401,6,13,0
None,None,27.608459719237235,-59.36822412248457,213,22,0
None,None,-1.4490647113633754,2.2354416079676236,197,45,0
None,None,11.44072357347677,-45.97263450472501,145,69,0
None,None,54.3245514087673,170.5620761020413,355,35,0
None,None,18.747564353431017,-114.44099636505106,347,1,0
None,None,-9.998677252982434,68.28826257374376,443,11,0
None,None,33.029450703586534,54.79669948439435,317,21,0
None,None,-37.878608992008125,9.584163402304096,440,14,0
None,None,-15.747043511098854,-18.94751547245584,284,60,0
None,None,-36.43768641581066,16.082568351539607,402,61,0
None,None,5.990322699040448,-5.555106127647636,222,23,0
None,None,56.91609129056928,27.40044190808992,251,44,0
None,None,5.557344432661864,105.18001378738344,416,88,0
None,None,51.54903083584332,-61.60390400100331,298,6,0
None,None,15.926029509785165,-7.4369216798110305,367,26,0
None,None,-3.0922141448974445,-8.645271599374048,369,10,0
None,None,4.024026961774256,6.488223809597657,156,92,0
None,None,-68.640508888193,19.32038533029881,269,61,0
None,None,-18.935051371225114,18.387185099603077,367,19,0
None,None,-56.476962355094166,4.7391718282823225,357,84,0
None,None,-6.1979531225572915,-18.062281251303386,155,97,0
None,None,3.5223160288017423,-24.07060538426542,178,76,0
None,None,-12.76385334666438,59.34952306404168,206,61,0
None,None,32.6536495016076,71.95955422218195,116,56,0
None,None,-0.11440040975542394,-15.423363639570697,14,6,0
None,None,-9.838604284330017,8.849801221593426,401,89,0
None,None,53.534966405897734,-44.961245002441196,121,64,0
None,None,70.21362924491771,-24.241576179225188,375,78,0
None,None,16.155423379234605,-25.203561484051942,476,93,0
None,None,51.233109254968525,42.37925855623449,133,2,0
None,None,45.26435513370572,-14.511366370984526,482,23,0
None,None,2.899604822405016,64.77064872394047,245,1,0
None,None,-16.934728135242267,10.896885176162135,48,24,0
None,None,79.77002712745565,-53.82874321140164,212,81,0
None,None,-7.1113830325454055,110.37654636448516,48,88,0
None,None,-6.9690724915800315,-105.59529682709194,311,3,0
None,None,67.359407201408,-107.19566330351039,112,91,0
None,None,29.734279537217553,115.74826201837666,431,98,0
None,None,23.067704373004858,45.70831188505078,298,46,0
None,None,2.7739143711777547,16.417018600036425,204,61,0
None,None,-1.0818522374630253,-17.32764440431224,192,89,0
None,None,0.37104504728650917,-27.234636069987236,368,31,0
None,None,-7.137327149345851,-0.9126437643926554,329,61,0
None,None,0,8.749287134535749,298,0,0
None,None,25.59085916589362,57.02951747561999,90,70,0
None,None,-41.44994974134223,-42.270246433123866,85,35,0
None,None,16.60739624495657,11.773656766448148,107,95,0
None,None,11.512633500175983,-29.87789486965844,368,86,0
None,None,-5.773869028101183,12.406210289319244,373,85,0
None,None,19.539846423716096,20.40893038961185,270,20,0
None,None,-56.21812870684531,10.216252710613354,278,16,0
None,None,-5.094258293136926,116.57020851826323,429,90,0
None,None,35.08818796876521,107.53081220037186,412,87,0
None,None,-31.43462889344608,-24.07021225903032,405,29,0
None,None,32.219649325236304,-33.46073867781973,26,40,0
None,None,-75.85705890828523,-43.68536806879567,247,100,0
None,None,18.003276358629112,171.0410603796076,336,79,0
None,None,8.2421792493025,-19.127696608629826,202,62,0
None,None,24.619524601825496,18.38145457010085,246,21,0
None,None,2.1054111305567558,67.28384438605798,28,56,0
None,None,-28.36995734046876,18.080558358387925,146,71,0
None,None,-58.60250057634066,3.9744417409012245,120,49,0
None,None,60.9337526484315,-25.410196771043463,397,13,0
None,None,0.6672888950139029,16.66860111741079,260,68,0
None,None,-44.36124347901009,-42.02768550112051,123,15,0
None,None,48.346944808643585,68.16518217366412,68,33,0
None,None,68.25465474634132,0.29738636211570557,252,3,0
None,None,-0.5697638986723367,126.08491034831036,484,5,0
None,None,-26.631368527308958,-17.725258077217433,215,43,0
None,None,-12.867863571698896,-15.663380587023855,484,62,0
None,None,-53.7592586749675,62.9849122029139,95,94,0
None,None,-22.375238662773025,-23.057565062749617,70,85,0
None,None,20.208569269711532,83.92606613699645,350,89,0
None,None,-0.028270447519008864,51.419144114153404,359,47,0
None,None,56.699063057150084,152.45687865459053,305,73,0
None,None,-12.748265676485154,96.96349481252595,445,21,0
None,None,-14.7445356574077,8.337739672040728,81,44,0
None,None,81.46789542694599,119.88875211247036,437,1,0
None,None,-5.813723748170615,-3.0112509670972196,176,44,0
None,None,-74.25349842279316,69.91491810165256,47,17,0
None,None,12.040921696440714,-14.834599223537673,252,60,0
None,None,-10.627403688495715,76.43072601567333,376,15,0
None,None,24.91995427169416,-50.42825027023612,487,94,0
None,None,20.50621715240756,-25.481154024369722,32,80,0
None,None,34.47562178073501,70.03871384388789,428,22,0
None,None,34.155953166183615,-7.657196230819419,59,8,0
None,None,-7.746800470592861,-140.39543271359582,119,60,0
None,None,26.67490643021727,100.27656237247777,106,51,0
None,None,3.288586884337737,71.23862938575023,461,3,0
None,None,-16.238746744733394,-59.79688806369332,78,82,0
None,None,2.0728148756013303,-10.224412642369202,92,49,0
None,None,-37.790197083208746,17.071200139030413,255,64,0
None,None,0.8598067068504802,-137.9261564324619,410,78,0
None,None,-48.29558195685541,-8.05056841094154,247,22,0
None,None,63.37833730507932,14.855010118941664,200,31,0
None,None,1.5929944812143484,13.86976393387838,145,2,0
None,None,4.410546533237757,-124.28860944711211,239,92,0
None,None,-2.982325365377907,46.554763401865976,331,13,0
None,None,52.49724739046362,104.31892377855134,385,23,0
None,None,-40.412541880570245,13.036792722416987,133,34,0
None,None,36.127704265911575,-144.95454570410382,231,27,0
None,None,7.606067846953233,23.62536468780465,447,94,0
None,None,-16.711459711090487,-129.01862392751855,396,14,0
None,None,17.563365482320737,2.4048741174887174,43,92,0
None,None,-0.44193339606149795,6.8929552950792985,190,84,0
None,None,-11.350742120436287,-13.536139764111244,32,52,0
None,None,10.339655725756753,33.029560519776744,181,25,0
None,None,1.846996608675405,4.221061064847559,487,33,0
None,None,-48.882842002261654,11.249684503350235,210,75,0
None,None,33.18752404954037,-34.822335313607674,369,22,0
None,None,8.119327771125633,-52.25442541950056,355,59,0
None,None,-45.01497471688321,30.206422107624693,9,67,0
None,None,-3.0847031438374666,-18.479092603972,404,76,0
None,None,6.996383288089226,-9.227598724858915,201,96,0
None,None,34.48001507575122,-55.30888207641682,439,47,0
None,None,29.008652491203364,-39.4601242769263,479,93,0
None,None,-40.635669466818065,2.7554123839272604,384,26,0
None,None,-34.71192445062091,-35.36296926846372,440,33,0
None,None,0.6758084481277563,58.22505475274176,384,5,0
None,None,54.03341189408062,-37.21504807019152,148,31,0
None,None,-0.2911682418535445,31.795839311454166,464,42,0
None,None,-18.94342519824888,36.854434521518215,203,3,0
None,None,16.88041698734895,-3.823935145149584,382,54,0
None,None,15.944650532920246,-19.96055725274961,176,67,0
None,None,-16.719233759995028,44.61574437389632,36,37,0
None,None,72.99687135777236,-5.939434158850307,135,27,0
None,None,55.118204036948796,6.181232311214742,421,88,0
None,None,18.222637285309744,-10.322443488182289,364,53,0
None,None,68.01156198911556,40.23908700513117,69,95,0
None,None,55.13050590031238,-6.392093214953959,473,73,0
None,None,-30.42025014681454,36.98500826015239,349,22,0
None,None,20.58083267312922,43.39393294141729,195,76,0
None,None,10.34405015318276,-0.17635165820404225,435,57,0
None,None,-18.842053080631274,32.33684082696276,137,21,0
None,None,31.031902899138064,12.515818126360497,96,52,0
None,None,2.54676105214393,-57.168797521776945,29,29,0
None,None,29.003806191278617,-13.621495053922203,298,71,0
None,None,16.608475657365783,44.01216303956481,91,50,0
None,None,5.675245533902306,14.477530802424003,87,63,0
None,None,-3.7101692173995375,44.09967650698235,344,40,0
None,None,43.90603425990258,-43.1185317330029,97,73,0
None,None,34.41110986246531,42.67764401325844,95,60,0
None,None,4.890948475418521,-0.3015306544174178,82,73,0
None,None,-21.467695649163954,-20.851703016819563,452,93,0
None,None,-38.70281904661284,-32.3599534673104,76,31,0
None,None,1.301889997747674,82.85729631686863,192,49,0
None,None,-32.513503234574465,37.140478587900716,29,34,0
None,None,8.777430306189872,-12.368633792435743,337,53,0
None,None,37.27270021799489,13.052492840384181,441,45,0
None,None,-56.844133593797906,-46.170589498641526,8,75,0
None,None,-57.08853521269108,19.036622235482813,16,85,0
None,None,35.557970891153346,33.04518587496466,352,46,0
None,None,7.127479319053053,30.980663746329373,137,100,0
None,None,39.216896443930814,35.83721792084001,16,42,0
None,None,-36.47055667239262,69.88383579199177,402,29,0
None,None,-83.21514947775034,13.775509687440321,119,91,0
None,None,15.219023763191679,16.683872567108548,435,100,0
None,None,-1.276522275916035,12.039090207730384,415,1,0
None,None,11.428242762895898,63.53237128542465,370,27,0
None,None,1.0001163449372101,-84.76023035169044,101,99,0
None,None,-20.672966885827947,47.967382324321065,444,31,0
None,None,-24.167822265515948,-14.495538030356476,187,65,0
None,None,-13.044414707737014,43.903703052782795,255,31,0
None,None,-24.87241637915806,48.66169867565741,144,13,0
None,None,20.77752434301474,-33.59672779234395,25,93,0
None,None,-62.444021571775494,-86.36694089413616,444,39,0
None,None,-42.53929711911771,4.286084054673496,275,92,0
None,None,-10.211543039708193,-72.54724296207019,69,41,0
None,None,-21.860429384962384,9.069666913154668,73,100,0
None,None,-11.937205270327393,-14.127825362709917,211,81,0
None,None,-10.267308733364002,-28.74863911745301,396,38,0
None,None,-21.070226321474234,46.88504000160132,487,28,0
None,None,58.2495852948892,-11.512963924963167,186,45,0
None,None,15.687375804382343,2.6948338089618304,457,74,0
None,None,-18.6958181287691,87.30913915378103,206,6,0
None,None,29.965416458430177,-82.78679990217667,404,15,0
None,None,-14.841070021154406,-64.92263854556607,417,14,0
None,None,-60.133499962969054,-169.5633583261247,187,89,0
None,None,-31.701980506975715,-93.80756063415681,207,68,0
None,None,-3.4037713678509314,-8.373666243777237,349,63,0
None,None,7.132099172721988,10.990833386441722,385,86,0
None,None,-47.7830381948022,-4.7941298424588235,371,58,0
None,None,17.231500996833166,-21.2643634995408,460,29,0
None,None,-81.51978986921634,1.6341774267133886,50,58,0
None,None,24.50987356532401,99.98000519457435,305,47,0
None,None,-25.186794556811424,0.5730289729376075,484,44,0
None,None,27.629356843684118,-1.4837559634049582,22,92,0
None,None,-3.5160377884631275,20.244426513349982,447,80,0
None,None,6.663181680885427,2.108982242507465,186,25,0
None,None,-41.55708115501321,9.797207747700682,110,22,0
None,None,-2.5878309572233054,-54.765045882447566,371,6,0
None,None,-0.018883387818561387,40.054521113691806,192,7,0
None,None,37.199495241644655,-124.39346236086224,456,57,0
None,None,-4.390895070985248,131.33364607259813,432,85,0
None,None,25.67362489720694,-6.221573202077077,83,95,0
None,None,0.6810103869383586,-16.30698123503584,92,88,0
None,None,-44.56318482617818,-101.35132910833754,311,43,0
None,None,0.9850253631706282,-57.22663872114905,279,35,0
None,None,43.35003610904992,-51.162582573317366,267,86,0
None,None,-23.21983238516923,-54.560368495055016,213,72,0
None,None,23.48001136461421,-154.06053780941608,470,50,0
None,None,-78.20897994900318,58.67785196152594,147,37,0
None,None,-23.674628085759284,10.991853132147876,53,36,0
None,None,-57.41647724110092,-123.57664204098258,244,93,0
None,None,-17.814744172981865,28.13420293982697,417,44,0
None,None,-5.52053786733011,-18.975890411401963,122,37,0
None,None,5.769130824642983,-35.97556026639131,0,10,0
None,None,-9.939486668474053,-111.45893528396365,190,36,0
None,None,44.31785579718787,-61.87336333306661,229,85,0
None,None,11.022396331588704,24.239805195078073,359,99,0
None,None,-5.338299758846543,3.0687810891199625,348,78,0
None,None,-42.98402860194429,137.03689918250893,444,8,0
None,None,48.48493386008947,-78.16489657098936,147,3,0
None,None,-60.145958963951614,-70.54216603849608,249,79,0
None,None,9.420635037103533,10.52313613880349,219,100,0
None,None,5.298723622087953,-62.99386582345137,359,79,0
None,None,48.06330824762775,78.8962215248887,445,24,0
None,None,-0.7541122145601319,89.69459870407681,244,98,0
None,None,5.0803991515425855,31.65208655242112,345,82,0
None,None,-23.83328309530181,46.70033368575474,179,62,0
None,None,-68.67970318857387,-17.772100115649,373,19,0
None,None,38.316012399673035,49.03974323904959,18,94,0
None,None,-58.0643628797516,-5.447085946484884,425,58,0
None,None,-6.570357362563026,-45.364758513763284,460,20,0
None,None,8.20255389095012,14.594876199794571,414,23,0
None,None,9.275201173973548,1.071532796331303,396,4,0
None,None,-69.05474291325707,-14.967560394003229,427,5,0
None,None,16.31505890130005,-15.166112708797828,248,10,0
None,None,4.090678756979118,-36.1763347551286,446,95,0
None,None,-49.51001185189671,51.97223740329216,265,80,0
None,None,0.41363811123535976,71.74004023995309,465,76,0
None,None,-24.1910698989234,-25.43143997216187,32,8,0
None,None,-19.510875503736298,-27.481990911146905,224,98,0
None,None,-8.123635167185752,67.81243960401531,385,59,0
None,None,15.543336416543536,-69.43278716282313,186,22,0
None,None,28.693956658494987,68.71356740317005,324,50,0
None,None,-46.89127561565589,10.646542132428959,377,29,0
None,None,-10.1611053148505,19.79488800047898,126,23,0
None,None,-58.299553419048145,-45.526650752966205,393,50,0
None,None,51.52606803156921,-36.6968921788201,15,2,0
None,None,-12.550117542479988,5.325330334857164,183,80,0
None,None,18.876510862408026,22.72674082972578,453,48,0
None,None,-18.387898351861242,20.78525009251854,304,4,0
None,None,2.343200101501178,63.78063175837954,109,3,0
None,None,73.55876168768019,81.87059202508372,244,91,0
None,None,-12.641490170266355,70.25959797333914,262,98,0
None,None,6.097947740769715,-48.5492741696252,276,68,0
None,None,-27.455808364593803,-10.18492246999077,204,71,0
None,None,42.591916342335104,-166.98483035154587,161,89,0
None,None,-0.5665618818024211,-60.48588781120271,350,35,0
None,None,22.32415043023454,4.752759014709496,24,77,0
None,None,5.9113552031107375,-108.78276731226255,234,94,0
None,None,-16.219855367137278,-21.67424765433044,442,2,0
None,None,23.77453763204423,-132.1777698704812,105,27,0
None,None,-4.783608011029978,154.7242689995307,48,79,0
None,None,1.2952404501989077,8.209502848047999,313,42,0
None,None,25.494332210667828,124.93899100813304,449,85,0
None,None,-19.189074555353088,-35.38491477626252,331,34,0
None,None,-88.22554999489236,35.748018988308154,5,13,0
None,None,13.88437648962818,13.22116224956871,396,97,0
None,None,2.172700816507488,0.6681164809126808,93,43,0
None,None,40.29611081722273,55.5982432042218,437,96,0
None,None,-37.28533045812326,131.41517220961953,64,10,0
None,None,55.12803888803156,8.539588418161449,58,18,0
None,None,24.508835599484637,52.75874057802156,253,79,0
None,None,-22.27393826941898,-91.59844564257881,299,11,0
None,None,-20.434069235458672,-2.581017378930543,336,55,0
None,None,-7.774344007564982,-27.07543590961812,278,33,0
None,None,-2.3206710654346305,-79.85678323496519,440,61,0
None,None,-11.503018127653515,-20.01547933762186,21,79,0
None,None,25.97508366152851,-8.169433339931919,170,93,0
None,None,36.844513877804545,70.22658701096807,141,93,0
None,None,1.078300976805478,-50.911792853806375,137,43,0
None,None,-0.509201519468799,-50.221832408947385,451,4,0
None,None,2.2769658032802726,-27.44847649779307,198,42,0
None,None,5.288617665301607,4.623773604559223,23,27,0
None,None,16.08587723914824,46.310108725359505,376,5,0
None,None,-10.244261295384366,-1.8131376786446132,338,41,0
None,None,46.53316182028444,63.04596876890562,425,37,0
None,None,72.50956544572205,-12.814650200211512,483,100,0
None,None,1.693716576044947,11.234006681310172,6,55,0
None,None,-31.997742697936022,-44.736515020299066,467,99,0
None,None,-24.330020522966233,-14.556390760211226,214,99,0
None,None,-19.556337562950322,-51.37523642785555,429,100,0
None,None,-17.115355619587174,-18.959619605963834,433,56,0
None,None,3.11551366118584,-2.0746368868098495,47,23,0
None,None,-8.758901682499003,65.25554614938464,216,71,0
None,None,-6.361250304866333,-76.03836067367581,223,75,0
None,None,4.861476340068869,60.74623597705917,147,86,0
None,None,-8.837112761193328,4.543021673082098,320,2,0
None,None,16.054076286372652,-16.346514711460646,445,56,0
None,None,72.73185871907619,-10.111171455134544,133,20,0
None,None,-17.26103352647806,-28.733095610695905,202,57,0
None,None,-39.39267765843772,-36.20526284331024,123,58,0
None,None,78.28397713422716,98.84979399461994,61,69,0
None,None,-4.007860141205683,112.52736595507284,334,70,0
None,None,5.691471427976228,-19.960033193489185,24,43,0
None,None,60.36678254008263,154.29856620621464,130,20,0
None,None,20.34270824514464,27.496799778597083,249,31,0
None,None,2.470724622921714,-22.55180782516944,45,8,0
