gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3721879760,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/220772580,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Brabantse Biesbosch - Spaarbekken Petrusplaat,Noord-Brabant,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.75,4.75,5000.0,,,,,,2021-07-22T00:00:00,22,7,2021,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.220772580,,,,CC_BY_NC_4_0,Stichting Observation International,User 4473,,,2023-09-14T15:36:40.166Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3721673350,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/222890362,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Aalsmeer - Westeinderplas,Noord-Holland,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.2,4.7,5000.0,,,,,,2021-08-13T00:00:00,13,8,2021,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.222890362,,,,CC_BY_NC_4_0,Stichting Observation International,User 162290,,,2023-09-14T15:37:31.170Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3721336110,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/221371084,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Aalsmeer - Westeinderplas,Noord-Holland,PRESENT,3,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.25,4.7,5000.0,,,,,,2021-07-28T00:00:00,28,7,2021,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.221371084,,,,CC_BY_NC_4_0,Stichting Observation International,User 125152,,,2023-09-14T15:37:18.076Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3721228359,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/219373902,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Woerden - Barwoutswaarder,Utrecht,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.05,4.85,5000.0,,,,,,2021-07-08T00:00:00,8,7,2021,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.219373902,,,,CC_BY_NC_4_0,Stichting Observation International,User 164480,,,2023-09-14T15:35:47.966Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3718205485,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/197550998,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Nederhorst den Berg - Spiegel- en Blijkpolderplas,Noord-Holland,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.25,5.0,5000.0,,,,,,2020-08-01T00:00:00,1,8,2020,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.197550998,,,,CC_BY_NC_4_0,Stichting Observation International,User 281040,,,2023-09-14T15:39:15.100Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3718184396,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/197377366,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Wijk bij Duurstede - Gravenbol,Utrecht,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.95,5.35,5000.0,,,,,,2020-07-30T00:00:00,30,7,2020,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.197377366,,,,CC_BY_NC_4_0,Stichting Observation International,User 195842,,,2023-09-14T15:39:14.295Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3717934594,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/199038831,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Kromme Rijn - Wijk bij Duurstede,Utrecht,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.95,5.3,5000.0,,,,,,2020-08-24T00:00:00,24,8,2020,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.199038831,,,,CC_BY_NC_4_0,Stichting Observation International,User 17212,,,2023-09-14T15:39:22.436Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3717781806,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/198087045,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Nederhorst den Berg - Spiegel- en Blijkpolderplas,Noord-Holland,PRESENT,3,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.25,5.05,5000.0,,,,,,2020-08-09T00:00:00,9,8,2020,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.198087045,,,,CC_BY_NC_4_0,Stichting Observation International,User 52376,,,2023-09-14T15:36:56.410Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3717425064,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/197284480,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Mookerplas - Zuid,Limburg,PRESENT,10,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.7,5.9,5000.0,,,,,,2020-07-29T00:00:00,29,7,2020,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.197284480,,,,CC_BY_NC_4_0,Stichting Observation International,User 280088,,,2023-09-14T15:39:20.106Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3717318147,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/196025884,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Maurik - Mauriksche en Ecksche Waarden,Gelderland,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.95,5.4,5000.0,,,,,,2020-07-12T00:00:00,12,7,2020,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.196025884,,,,CC_BY_NC_4_0,Stichting Observation International,User 56335,,,2023-09-14T15:36:51.364Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3717244983,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/197213481,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Wijk bij Duurstede - Uiterwaarden Neder-Rijn,Utrecht,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.95,5.35,5000.0,,,,,,2020-07-28T00:00:00,28,7,2020,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.197213481,,,,CC_BY_NC_4_0,Stichting Observation International,User 263610,,,2023-09-14T15:35:58.103Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3717040817,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/195684313,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Heel - Pol,Limburg,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.15,5.85,5000.0,,,,,,2020-07-07T00:00:00,7,7,2020,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.195684313,,,,CC_BY_NC_4_0,Stichting Observation International,User 168196,,,2023-09-14T15:39:26.087Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3716070413,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/177549049,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,De Wieden - Ronduite,Overijssel,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.65,6.0,5000.0,,,,,,2019-08-04T00:00:00,4,8,2019,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.177549049,,,,CC_BY_NC_4_0,Stichting Observation International,User 51612,,,2023-09-14T15:36:11.776Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3715819217,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/176785572,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,NL,Ooijpolder - Bisonbaai,Gelderland,PRESENT,100,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.85,5.9,5000.0,,,,,,2019-07-12T00:00:00,12,7,2019,4408321,4408321,HUMAN_OBSERVATION,,Observations,OBS.176785572,,,,CC_BY_NC_4_0,Stichting Observation International,User 182526,,,2023-09-14T15:39:10.834Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3698312569,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107004654,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.733811,-95.039231,2908.0,,,,,,2021-07-25T00:00:00,25,7,2021,4408321,4408321,HUMAN_OBSERVATION,iNaturalist,Observations,107004654,,Kirstyn Eckhardt,2022-02-19T00:20:20,CC_BY_NC_4_0,Kirstyn Eckhardt,Kirstyn Eckhardt,,,2023-10-26T18:29:42.297Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
350600931,854e35e6-f762-11e1-a439-00145eb45e9a,urn:uuid:71d0634a-842a-4ec9-9905-a231ffdb1b0e,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,,,,PRESENT,1,2e167bb0-4441-11db-9ba2-b8a03c50a862,,,,,,,,,,,,,4408321,4408321,PRESERVED_SPECIMEN,YPM,IZ,YPM IZ 035087,,,,CC0_1_0,Yale Peabody Museum,,,,2023-10-29T02:35:48.854Z,,TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
350600929,854e35e6-f762-11e1-a439-00145eb45e9a,urn:uuid:8bf7c95c-529a-477a-ba24-7d96e1b4fd55,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,pond in gravel pit,Connecticut,PRESENT,1,2e167bb0-4441-11db-9ba2-b8a03c50a862,41.809821,-72.830654,1657.0,,,,,,1960-10-16T00:00:00,16,10,1960,4408321,4408321,PRESERVED_SPECIMEN,YPM,IZ,YPM IZ 035086,,Willard D. Hartman,,CC0_1_0,Yale Peabody Museum,Hartman; W. D.,,,2023-10-29T02:35:49.221Z,,TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
350600928,854e35e6-f762-11e1-a439-00145eb45e9a,urn:uuid:e0591d32-107a-4cca-969f-dc15f66d6d56,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,pond in gravel pit,Connecticut,PRESENT,30,2e167bb0-4441-11db-9ba2-b8a03c50a862,41.809821,-72.830654,1657.0,,,,,,1960-10-16T00:00:00,16,10,1960,4408321,4408321,PRESERVED_SPECIMEN,YPM,IZ,YPM IZ 035085,,Willard D. Hartman,,CC0_1_0,Yale Peabody Museum,Hartman; W. D.,,,2023-10-29T02:35:50.389Z,,TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3498591778,32ad19ed-6b89-447a-9242-795c0897f345,USRIIS-L48-Animalia5201,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii,Lankester; 1880,US,L48,,PRESENT,,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,,,,,,,,,2017-03-14T00:00:00,14,3,2017,4408321,4408321,HUMAN_OBSERVATION,USGS,,,,,,CC0_1_0,U.S. Geological Survey,,,Introduced,2023-08-25T14:23:58.239Z,,
3496033301,da754054-3d8f-4906-866d-fd41c2ef3ec0,e366dcdd-23ef-4161-9233-a2c5d2368c77,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii Lankester; 1880,,FR,,,PRESENT,,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,43.69942,-1.14205,3181.0,,,,,,2018-10-10T00:00:00,10,10,2018,4408321,4408321,HUMAN_OBSERVATION,,,,,GATELIER Thierry (CONSEIL DÉPARTEMENTAL DES LANDES),,CC_BY_4_0,,GATELIER Thierry;OTHEGUY Christian (CONSEIL DÉPARTEMENTAL DES LANDES;COMMUNE D'ANGOUMÉ),,,2023-08-26T12:26:17.706Z,,CONTINENT_DERIVED_FROM_COORDINATES
3495960848,1560f099-f48d-43ac-8d88-ce329a53aa7e,30b60cc8-05d5-49cf-ae2a-e00808e07add,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii Lankester; 1880,,FR,,,PRESENT,,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,43.78676,2.26891,1000.0,,,,,,2019-09-16T00:00:00,16,9,2019,4408321,4408321,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,Fabrégat Magali (CEN MP),,,2023-08-25T17:36:56.234Z,,CONTINENT_DERIVED_FROM_COORDINATES
3495730643,1560f099-f48d-43ac-8d88-ce329a53aa7e,486f4899-17fc-4eb6-a98e-8d976e25e5d9,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii Lankester; 1880,,FR,,,PRESENT,,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,43.7856,2.26818,,,,,,,2018-09-15T00:00:00,15,9,2018,4408321,4408321,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,Néri Frédéric (CEN MP),,,2023-08-25T17:36:57.146Z,,CONTINENT_DERIVED_FROM_COORDINATES
3492055803,15329f27-6903-49af-aff6-087fc391d7e7,d8178bda-65bd-4c63-a7c4-176584ae16a5,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii Lankester; 1880,,FR,,,PRESENT,,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,45.46604,0.38296,3489.0,,,,,,2004-08-01T00:00:00,1,8,2004,4408321,4408321,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,G. N. Grosset,,,2023-08-25T12:39:22.006Z,,CONTINENT_DERIVED_FROM_COORDINATES
3491488633,7247dc2e-b862-4555-b533-7701d183271b,949eed1d-6c79-36ee-e053-5014a8c05854,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii Lankester; 1880,,FR,,,PRESENT,,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,44.87283,4.85029,10.0,,,,,,2019-08-30T00:00:00,30,8,2019,4408321,4408321,HUMAN_OBSERVATION,,,,,Pierre Noël (),2020-02-13T00:00:00,CC_BY_4_0,,Valentin Joubert (),,,2023-08-26T01:43:50.521Z,,GEODETIC_DATUM_ASSUMED_WGS84;FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES
3491379103,7247dc2e-b862-4555-b533-7701d183271b,A576A63E-8BE1-44B3-E053-2614A8C0A0B3,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii Lankester; 1880,,FR,,,PRESENT,,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,49.44047,5.61871,10.0,,,,,,2019-08-08T00:00:00,8,8,2019,4408321,4408321,HUMAN_OBSERVATION,,,,,Pierre Noël (),,CC_BY_4_0,,@meliiie (),,,2023-08-26T01:43:53.584Z,,GEODETIC_DATUM_ASSUMED_WGS84;FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES
3490843577,472499e4-dad7-4732-bd19-1b59a682144a,02e19ecc-d6ad-11e4-be3e-001433c15942,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii Lankester; 1880,,FR,,,PRESENT,,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,49.69309,2.5152,5000.0,,,,,,2005-07-20T00:00:00,20,7,2005,4408321,4408321,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,DELASALLE Jean-François; DUQUEF Maurice (; ),,,2023-08-25T15:23:29.931Z,,CONTINENT_DERIVED_FROM_COORDINATES
3478610872,147834a9-fbff-4357-b8b8-e755c62df2ce,3abdfc1c-8a2d-75d0-e053-2614a8c05c87,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii Lankester; 1880,,FR,,,PRESENT,,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,49.80376,2.47948,2437.0,,,,,,2010-07-01T00:00:00,1,7,2010,4408321,4408321,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,COMBRUN Julia,,,2023-08-25T17:13:14.507Z,,CONTINENT_DERIVED_FROM_COORDINATES
3471030587,ca8a6d38-5ed8-4aba-a207-c8ed16cdecb5,2370df11-7d86-4b80-a182-7aa45a1aba3e,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii Lankester; 1880,,FR,,,PRESENT,,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,44.64633,0.0892,2341.0,,,,,,1933-09-01T00:00:00,1,9,1933,4408321,4408321,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,SOCIÉTÉ LINNÉENNE DE BORDEAUX,,,2023-08-26T11:01:52.998Z,,CONTINENT_DERIVED_FROM_COORDINATES
3471030583,ca8a6d38-5ed8-4aba-a207-c8ed16cdecb5,bdd7e606-c603-4fba-935f-c61e4b452e25,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii Lankester; 1880,,FR,,,PRESENT,,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,44.91287,-0.23479,4399.0,,,,,,2010-06-21T00:00:00,21,6,2010,4408321,4408321,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,LABAT Frédéric (SOCIÉTÉ LINNÉENNE DE BORDEAUX),,,2023-08-26T11:01:52.987Z,,CONTINENT_DERIVED_FROM_COORDINATES
3471030556,ca8a6d38-5ed8-4aba-a207-c8ed16cdecb5,22853758-de1b-4893-a7ce-461cb6830537,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii Lankester; 1880,,FR,,,PRESENT,,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,45.18086,-1.06506,10663.0,,,,,,2008-06-21T00:00:00,21,6,2008,4408321,4408321,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,DUTARTRE Alain (SOCIÉTÉ LINNÉENNE DE BORDEAUX),,,2023-08-26T11:01:52.901Z,,CONTINENT_DERIVED_FROM_COORDINATES
3471030543,ca8a6d38-5ed8-4aba-a207-c8ed16cdecb5,b8b5b4e0-9201-451a-b969-686214c89401,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii Lankester; 1880,,FR,,,PRESENT,,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,44.91287,-0.23479,4399.0,,,,,,2012-06-21T00:00:00,21,6,2012,4408321,4408321,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,LABAT Frédéric (SOCIÉTÉ LINNÉENNE DE BORDEAUX),,,2023-08-26T11:01:52.847Z,,CONTINENT_DERIVED_FROM_COORDINATES
3471030537,ca8a6d38-5ed8-4aba-a207-c8ed16cdecb5,830f5fea-fbd2-4a9e-83b1-f5e95f3a82fb,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii Lankester; 1880,,FR,,,PRESENT,,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,44.91287,-0.23479,4399.0,,,,,,2011-06-21T00:00:00,21,6,2011,4408321,4408321,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,LABAT Frédéric (SOCIÉTÉ LINNÉENNE DE BORDEAUX),,,2023-08-26T11:01:52.831Z,,CONTINENT_DERIVED_FROM_COORDINATES
3471030535,ca8a6d38-5ed8-4aba-a207-c8ed16cdecb5,7e4417a6-28af-4dfa-9d9a-03a5f20e7cc3,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii Lankester; 1880,,FR,,,PRESENT,,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,44.47785,-1.06408,8719.0,,,,,,1982-07-01T00:00:00,1,7,1982,4408321,4408321,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,DUBOS Bernard (SOCIÉTÉ LINNÉENNE DE BORDEAUX),,,2023-08-26T11:01:52.824Z,,CONTINENT_DERIVED_FROM_COORDINATES
3471030532,ca8a6d38-5ed8-4aba-a207-c8ed16cdecb5,65c233ad-ffb3-43c2-96b5-fd9a2e64a25f,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii Lankester; 1880,,FR,,,PRESENT,,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,44.47785,-1.06408,8719.0,,,,,,2013-08-22T00:00:00,22,8,2013,4408321,4408321,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,Employe municipal,,,2023-08-26T11:01:52.812Z,,CONTINENT_DERIVED_FROM_COORDINATES
3471030514,ca8a6d38-5ed8-4aba-a207-c8ed16cdecb5,0c3d3219-a45e-425d-b632-fa6874ce821e,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii Lankester; 1880,,FR,,,PRESENT,,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,44.83794,-0.58134,79912.0,,,,,,1949-08-24T00:00:00,24,8,1949,4408321,4408321,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,WEILL (SOCIÉTÉ LINNÉENNE DE BORDEAUX),,,2023-08-26T11:01:52.727Z,,CONTINENT_DERIVED_FROM_COORDINATES
3471030476,ca8a6d38-5ed8-4aba-a207-c8ed16cdecb5,5dc1d9a0-fd25-40a7-ba4a-bc5e212ee2ff,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbii Lankester; 1880,,FR,,,PRESENT,,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,44.91287,-0.23479,4399.0,,,,,,2009-06-01T00:00:00,1,6,2009,4408321,4408321,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,LABAT Frédéric (SOCIÉTÉ LINNÉENNE DE BORDEAUX),,,2023-08-26T11:01:52.507Z,,CONTINENT_DERIVED_FROM_COORDINATES
